Income,MntTotal,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,AcceptedCmp6,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Graduation,education_Master,education_PhD,MntRegularProds,DateJoined
74068,1566,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,44,2626,0,1,0,0,0,0,1,0,0,1551,07-08-15
45759,64,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,56,2650,0,1,0,0,0,0,0,0,1,60,14-07-15
24882,44,1,0,52,1,4,10,29,0,36,1,1,1,2,6,0,0,1,0,0,0,0,42,2817,0,0,0,1,0,0,0,0,0,8,28-01-15
66973,1180,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,31,2567,0,0,0,1,0,0,0,0,1,1078,05-10-15
38872,69,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,32,2554,0,1,0,0,0,0,1,0,0,47,18-10-15
51148,303,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,47,2655,0,1,0,0,0,0,1,0,0,291,09-07-15
31353,24,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,43,2341,0,1,0,0,0,0,1,0,0,17,18-05-16
69661,826,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,40,2206,0,1,0,0,0,0,0,1,0,818,30-09-16
80067,1549,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,0,0,1,0,0,66,2442,0,1,0,0,0,0,1,0,0,1498,07-02-16
86718,1098,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,66,2687,0,1,0,0,0,0,1,0,0,926,07-06-15
96876,1920,0,0,79,908,43,735,40,194,21,1,7,7,9,2,1,0,0,1,1,0,1,43,2486,0,0,0,1,0,0,1,0,0,1899,25-12-15
69142,496,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,0,0,1,0,0,0,68,2159,1,0,0,0,0,0,1,0,0,457,16-11-16
75922,1203,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,52,2361,0,0,1,0,0,0,1,0,0,1111,28-04-16
63693,1096,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,42,2417,1,0,0,0,0,0,1,0,0,1042,03-03-16
84169,1919,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,0,0,1,1,0,1,38,2485,0,1,0,0,0,0,0,0,1,1919,26-12-15
40637,35,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,55,2506,0,0,1,0,0,0,0,0,1,32,05-12-15
29604,39,1,0,88,7,6,13,7,6,14,1,1,0,3,9,0,0,1,0,0,0,0,32,2362,0,0,0,1,0,0,1,0,0,25,27-04-16
48721,272,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,57,2571,1,0,0,0,0,0,0,1,0,251,01-10-15
44794,61,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,54,2180,0,1,0,0,0,0,1,0,0,57,26-10-16
79174,1914,0,0,2,1074,37,518,193,92,129,1,5,6,7,2,1,0,0,0,1,0,1,45,2693,0,1,0,0,0,0,0,0,1,1785,01-06-15
46097,233,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,64,2614,0,0,0,1,0,0,1,0,0,225,19-08-15
77972,1089,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,66,2262,0,0,0,1,0,0,1,0,0,1077,05-08-16
44377,254,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,52,2791,0,1,0,0,0,0,0,0,1,244,23-02-15
46014,497,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,46,2683,0,0,0,1,0,0,0,1,0,453,11-06-15
70951,1144,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,35,2580,0,1,0,0,0,0,1,0,0,1090,22-09-15
41443,393,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,43,2248,0,1,0,0,0,0,1,0,0,304,19-08-16
52195,16,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,42,2207,0,0,1,0,0,1,0,0,0,15,29-09-16
83790,1599,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,0,0,1,1,0,0,72,2385,0,1,0,0,0,0,0,1,0,1583,04-04-16
44551,219,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,66,2461,0,0,0,0,1,0,0,1,0,153,19-01-16
69508,1092,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,40,2751,0,0,0,1,0,0,1,0,0,1049,04-04-15
45204,96,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,32,2238,0,0,0,1,0,1,0,0,0,78,29-08-16
72460,1037,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,51,2386,0,1,0,0,0,0,1,0,0,1027,03-04-16
77622,700,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,50,2235,0,0,0,1,0,0,0,0,1,686,01-09-16
30732,182,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,40,2699,0,1,0,0,0,0,0,0,1,179,26-05-15
63887,1153,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,58,2818,1,0,0,0,0,0,1,0,0,1061,27-01-15
42011,150,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,42,2619,0,0,0,1,0,0,1,0,0,111,14-08-15
51369,394,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,44,2771,0,0,0,1,0,0,1,0,0,212,15-03-15
51537,1011,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,68,2726,1,0,0,0,0,0,1,0,0,919,29-04-15
79930,1736,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,48,2849,0,1,0,0,0,0,0,0,1,1719,27-12-14
34320,17,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,34,2292,0,0,0,1,0,0,0,0,1,17,06-07-16
72968,1903,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,1,0,0,0,0,0,1,57,2354,1,0,0,0,0,0,0,0,1,1848,05-05-16
81975,1561,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,0,0,1,0,0,58,2699,1,0,0,0,0,1,0,0,0,1534,26-05-15
38590,19,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,49,2569,0,0,0,1,0,0,1,0,0,16,03-10-15
15033,15,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,69,2233,0,0,1,0,0,0,1,0,0,11,03-09-16
62745,1085,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,55,2622,0,1,0,0,0,0,0,0,1,1053,11-08-15
22212,48,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,45,2361,0,1,0,0,0,1,0,0,0,27,28-04-16
23661,22,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,38,2366,0,0,0,1,0,0,0,1,0,21,23-04-16
79761,594,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,62,2427,0,0,1,0,0,0,0,0,1,583,22-02-16
7500,37,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,47,2344,0,0,1,0,0,0,1,0,0,17,15-05-16
73455,2068,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,0,0,1,0,0,0,52,2403,0,0,0,0,1,0,1,0,0,2048,17-03-16
64961,971,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,62,2712,0,0,0,1,0,0,1,0,0,933,13-05-15
22804,25,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,49,2492,0,0,1,0,0,0,1,0,0,24,19-12-15
78687,1889,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,0,0,1,0,1,37,2848,0,0,0,1,0,0,1,0,0,1648,28-12-14
61074,950,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,62,2840,0,1,0,0,0,0,1,0,0,798,05-01-15
31686,16,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,56,2183,0,1,0,0,0,0,0,0,1,15,23-10-16
95169,1881,0,0,1,1285,21,449,106,20,20,1,4,3,4,1,1,0,0,0,1,0,1,33,2422,0,0,1,0,0,0,0,0,1,1861,27-02-16
75027,1313,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,67,2695,0,1,0,0,0,0,1,0,0,1236,30-05-15
67546,1954,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,32,2826,0,1,0,0,0,0,0,0,1,1782,19-01-15
65176,1461,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,51,2767,0,0,0,1,0,0,0,1,0,1391,19-03-15
31160,51,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,45,2445,0,0,1,0,0,0,0,1,0,38,04-02-16
29938,15,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,35,2404,0,0,1,0,0,0,1,0,0,4,16-03-16
90273,1880,0,0,32,704,129,853,120,74,111,1,5,6,7,2,1,0,0,1,1,0,1,29,2356,0,0,1,0,0,0,1,0,0,1769,03-05-16
26490,185,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,62,2804,0,0,0,1,0,1,0,0,0,160,10-02-15
75702,1118,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,53,2828,0,0,0,1,0,0,1,0,0,1088,17-01-15
30899,32,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,46,2783,0,0,1,0,0,0,0,0,1,31,03-03-15
63342,1080,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,0,0,1,0,0,0,59,2780,0,0,0,1,0,0,0,0,1,1059,06-03-15
45989,310,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,56,2774,0,0,1,0,0,0,1,0,0,298,12-03-15
18701,34,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,56,2549,0,0,1,0,0,0,1,0,0,24,23-10-15
40737,15,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,63,2362,0,0,1,0,0,0,0,0,1,13,27-04-16
81205,1879,0,0,43,724,74,929,97,55,130,1,5,6,7,2,0,1,1,0,1,0,1,50,2326,0,0,0,1,0,0,1,0,0,1749,02-06-16
69674,821,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,52,2562,1,0,0,0,0,0,0,0,1,797,10-10-15
44159,268,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,50,2171,0,1,0,0,0,0,0,1,0,261,04-11-16
37717,20,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,42,2742,0,1,0,0,0,0,0,0,1,15,13-04-15
75251,1872,0,0,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,0,1,48,2830,0,1,0,0,0,0,0,1,0,1854,15-01-15
38179,70,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,54,2631,0,1,0,0,0,0,0,1,0,50,02-08-15
80124,1254,0,0,47,483,84,398,205,84,241,1,3,7,8,1,0,0,1,0,0,0,0,57,2162,0,1,0,0,0,0,1,0,0,1013,13-11-16
87188,1868,0,0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,37,2550,0,0,1,0,0,0,0,0,1,1813,22-10-15
72940,865,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,50,2534,0,1,0,0,0,0,1,0,0,749,07-11-15
22070,46,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,50,2427,0,0,0,1,0,0,1,0,0,25,22-02-16
81929,1868,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,0,0,1,0,1,0,1,44,2797,0,1,0,0,0,0,0,1,0,1683,17-02-15
31788,54,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,37,2260,0,0,1,0,0,0,0,1,0,48,07-08-16
61905,218,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,45,2304,0,0,0,1,0,0,0,0,1,205,24-06-16
29315,44,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,60,2243,0,1,0,0,0,0,1,0,0,40,24-08-16
33378,89,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,57,2667,1,0,0,0,0,0,1,0,0,79,27-06-15
66313,763,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,57,2445,0,0,0,1,0,0,0,0,1,756,04-02-16
83829,1835,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,0,1,0,1,45,2423,1,0,0,0,0,0,1,0,0,1808,26-02-16
77882,803,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,39,2219,0,0,0,1,0,0,0,1,0,788,17-09-16
63841,777,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,52,2593,1,0,0,0,0,0,0,1,0,646,09-09-15
24480,85,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,39,2662,0,1,0,0,0,0,0,0,0,68,02-07-15
65640,395,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,46,2279,0,0,0,1,0,0,0,0,1,329,19-07-16
44319,34,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,45,2232,0,1,0,0,0,0,0,1,0,31,04-09-16
30631,50,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,46,2511,0,1,0,0,0,0,1,0,0,30,30-11-15
75278,856,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,68,2675,0,0,0,1,0,0,1,0,0,782,19-06-15
50898,724,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,64,2696,0,0,0,1,0,0,0,1,0,589,29-05-15
79946,1450,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,54,2207,0,0,0,0,1,0,1,0,0,1422,29-09-16
35416,339,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,71,2540,1,0,0,0,0,0,0,1,0,288,01-11-15
32414,40,0,0,11,20,6,5,0,9,12,1,1,0,3,7,0,0,1,0,0,0,0,36,2519,0,0,0,1,0,1,0,0,0,28,22-11-15
38361,123,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,51,2343,0,0,0,1,0,0,1,0,0,109,16-05-16
82497,1716,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,0,0,1,0,0,40,2765,0,1,0,0,0,0,1,0,0,1513,21-03-15
16626,55,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,49,2324,0,0,0,1,0,0,1,0,0,42,04-06-16
29672,17,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,55,2633,0,0,0,1,0,0,1,0,0,9,31-07-15
55951,1334,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,1,0,0,0,68,2834,0,0,0,1,0,0,0,1,0,1294,11-01-15
35388,24,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,32,2638,1,0,0,0,0,1,0,0,0,16,26-07-15
42386,89,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,34,2691,0,0,0,1,0,0,0,1,0,78,03-06-15
68627,787,0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,38,2692,0,0,1,0,0,0,1,0,0,749,02-06-15
57912,881,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,0,0,1,0,0,0,55,2263,1,0,0,0,0,0,0,0,1,846,04-08-16
35246,52,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,62,2233,1,0,0,0,0,0,1,0,0,42,03-09-16
58821,700,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,64,2419,0,0,0,1,0,1,0,0,0,672,01-03-16
46377,90,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,42,2279,0,1,0,0,0,0,0,0,1,90,19-07-16
39747,221,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,32,2236,0,0,1,0,0,0,1,0,0,169,31-08-16
23976,41,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,36,2343,0,0,0,1,0,0,1,0,0,16,16-05-16
80950,1150,0,0,44,525,147,112,219,147,63,1,6,7,9,2,1,0,0,0,0,0,0,59,2617,0,1,0,0,0,0,0,1,0,1087,16-08-15
70971,1808,0,1,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,1,60,2805,0,0,0,1,0,0,1,0,0,1791,09-02-15
77457,1146,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,0,0,1,0,0,73,2275,0,0,1,0,0,0,1,0,0,1135,23-07-16
64100,536,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,0,0,1,0,0,0,56,2451,0,1,0,0,0,0,0,1,0,526,29-01-16
42670,226,0,0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,28,2587,0,0,0,1,0,0,0,1,0,211,15-09-15
12571,36,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,44,2321,1,0,0,0,0,0,1,0,0,19,07-06-16
22574,35,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,53,2403,0,1,0,0,0,0,1,0,0,33,17-03-16
70893,1494,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,44,2667,0,0,1,0,0,0,0,1,0,1480,27-06-15
54198,218,1,1,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,54,2353,0,1,0,0,0,0,1,0,0,201,06-05-16
28839,31,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,64,2269,0,0,0,1,0,0,0,1,0,30,29-07-16
40321,75,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,48,2494,0,1,0,0,0,0,1,0,0,48,17-12-15
66503,351,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,35,2843,0,0,1,0,0,0,1,0,0,301,02-01-15
30833,22,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,69,2507,0,1,0,0,0,0,1,0,0,16,04-12-15
64795,603,0,1,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,49,2687,0,1,0,0,0,0,1,0,0,526,07-06-15
34421,21,1,0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,46,2522,0,1,0,0,0,0,1,0,0,12,19-11-15
47025,19,1,1,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,55,2299,1,0,0,0,0,0,0,0,1,18,29-06-16
64325,1234,0,1,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,59,2666,1,0,0,0,0,0,0,0,1,1161,28-06-15
40464,589,0,1,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,67,2693,0,0,1,0,0,0,1,0,0,548,01-06-15
62187,1157,0,0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,63,2518,0,1,0,0,0,0,1,0,0,1031,23-11-15
14849,56,1,0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,44,2521,1,0,0,0,0,0,0,0,1,47,20-11-15
27255,35,1,0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,36,2393,0,1,0,0,0,0,1,0,0,33,27-03-16
54432,38,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,70,2575,0,1,0,0,0,0,0,0,1,38,27-09-15
29999,149,1,0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,34,2660,0,0,1,0,0,0,0,0,1,138,04-07-15
24072,19,1,0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,37,2598,0,0,1,0,0,0,1,0,0,15,04-09-15
33996,65,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,31,2450,0,0,1,0,0,0,0,0,1,59,30-01-16
82333,1805,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,0,0,1,0,1,34,2615,0,1,0,0,0,0,0,0,1,1788,18-08-15
70643,1795,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,36,2781,0,1,0,0,0,0,0,0,1,1762,05-03-15
22010,25,1,0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,37,2523,0,0,0,1,0,0,1,0,0,17,18-11-15
62204,807,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,60,2814,1,0,0,0,0,0,1,0,0,668,31-01-15
78427,1792,0,0,36,972,19,595,180,26,138,3,3,7,10,3,1,0,0,0,0,0,1,72,2772,0,0,0,0,1,0,0,1,0,1654,14-03-15
30675,41,1,0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,48,2753,0,1,0,0,0,0,1,0,0,20,02-04-15
76412,1791,0,0,15,840,53,804,23,71,17,1,5,4,8,3,1,0,0,0,1,0,1,40,2579,0,0,1,0,0,0,0,0,1,1774,23-09-15
68655,1500,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,32,2847,0,0,1,0,0,0,1,0,0,1462,29-12-14
41411,121,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,34,2363,1,0,0,0,0,0,1,0,0,103,26-04-16
55212,1148,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,1,0,0,0,51,2742,0,1,0,0,0,0,0,0,1,1114,13-04-15
59292,493,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,70,2540,0,0,0,1,0,0,0,0,1,479,01-11-15
82347,1790,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,1,0,0,0,1,63,2759,0,1,0,0,0,1,0,0,0,1727,27-03-15
82623,767,0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,68,2390,1,0,0,0,0,0,1,0,0,594,30-03-16
44300,39,1,1,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,55,2530,0,1,0,0,0,0,1,0,0,36,11-11-15
82384,1767,0,0,55,984,51,432,180,120,190,1,3,10,13,1,0,0,0,0,1,0,1,65,2746,0,0,0,1,0,0,0,1,0,1577,09-04-15
30372,37,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,49,2710,0,0,0,0,1,0,1,0,0,30,15-05-15
33181,12,1,0,90,9,0,3,0,0,4,1,1,0,2,6,0,0,1,0,0,0,0,44,2336,0,1,0,0,0,0,0,1,0,8,23-05-16
71113,827,0,1,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,63,2353,0,1,0,0,0,0,1,0,0,819,06-05-16
71952,1350,1,0,93,656,80,455,52,107,93,2,8,4,8,4,0,0,1,0,1,0,0,34,2694,0,1,0,0,0,0,1,0,0,1257,31-05-15
72066,1758,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,1,0,0,0,1,0,1,39,2165,0,0,1,0,0,0,1,0,0,1724,10-11-16
72099,1166,0,0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,46,2769,0,1,0,0,0,0,1,0,0,1144,17-03-15
60000,1265,0,1,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,44,2713,0,0,1,0,0,0,0,0,1,1253,12-05-15
38643,39,1,1,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,42,2371,0,0,1,0,0,0,1,0,0,29,18-04-16
50737,89,0,1,61,78,0,11,0,0,10,1,2,0,4,6,0,0,0,1,0,0,0,65,2573,0,1,0,0,0,0,1,0,0,79,29-09-15
68462,1622,0,0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,51,2723,0,1,0,0,0,0,0,0,1,1574,02-05-15
65073,892,0,0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,77,2472,0,1,0,0,0,0,0,1,0,884,08-01-16
46681,387,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,72,2423,0,0,0,1,0,0,0,0,1,349,26-02-16
78618,2092,0,0,87,736,163,818,212,163,61,1,4,7,10,2,0,0,0,1,0,0,0,63,2798,0,1,0,0,0,0,1,0,0,2031,16-02-15
62187,595,0,1,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,51,2258,0,0,0,0,1,0,0,0,1,554,09-08-16
28442,51,2,0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,42,2284,0,1,0,0,0,0,1,0,0,45,14-07-16
51479,429,1,1,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,53,2707,0,1,0,0,0,0,1,0,0,364,18-05-15
54803,551,0,1,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,51,2836,0,0,1,0,0,0,1,0,0,409,09-01-15
79530,1319,0,0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,60,2567,0,1,0,0,0,0,1,0,0,1290,05-10-15
31615,42,1,0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,44,2629,1,0,0,0,0,0,1,0,0,33,04-08-15
72025,1699,0,0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,58,2748,0,0,0,1,0,0,1,0,0,1466,07-04-15
52614,952,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,45,2734,0,0,1,0,0,0,0,0,1,914,21-04-15
35684,27,1,0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,36,2227,0,1,0,0,0,1,0,0,0,24,09-09-16
48178,216,1,1,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,45,2768,0,1,0,0,0,0,1,0,0,178,18-03-15
